Sentence,Sentiment,text_length,pred_label,confidence,pos_score,neg_score,neu_score,sentiment_score
"Russian officials inspected the damage and gave the vessel permission to continue to Tallinn at around 4.30 a.m. The Norwegian-registered M-T Sten Nordic was carrying 11,000 tons of gas oil and was manned by a Filipino crew .",neutral,38,neutral,0.7964427471160889,0.06039900332689285,0.14315828680992126,0.7964427471160889,-0.08275928348302841
The maritime administration said the ships had ignored warnings about the icy conditions .,neutral,14,negative,0.9018798470497131,0.02694161981344223,0.9018798470497131,0.07117850333452225,-0.8749382272362709
"$WFM Bought a little yesterday, hoping for an earnings pop.",positive,10,positive,0.9381810426712036,0.9381810426712036,0.0222861859947443,0.039532698690891266,0.9158948566764593
"The German company has also signed a code share agreement with another Oneworld member -- American Airlines Inc , part of US-based AMR Corp ( NYSE : AMR ) .",positive,30,positive,0.9363014101982117,0.9363014101982117,0.01323177944868803,0.05046672374010086,0.9230696307495236
Odell has not contacted the State of Finland in this issue .,neutral,12,neutral,0.909148633480072,0.023010799661278725,0.06784060597419739,0.909148633480072,-0.04482980631291866
Borealis Infrastructure putting together new Severn Trent bid,positive,8,neutral,0.7422022223472595,0.24899344146251678,0.008804311975836754,0.7422022223472595,0.24018912948668003
"This order , when delivered , will bring the total output of electricity in Italy generated by Wartsila equipment to more than 1,300 MW .",neutral,25,positive,0.7875267863273621,0.7875267863273621,0.007958685047924519,0.2045145183801651,0.7795681012794375
"Cooper SH , the UK distributor for lift equipment manufacturer Konecranes , won the five-year deal which involves low maintenance and fuel saving technologies .",positive,25,positive,0.8789882063865662,0.8789882063865662,0.007923196069896221,0.11308863759040833,0.8710650103166699
"Under a preliminary estimation , the technology park will measure about 50,000 square meters .",neutral,15,neutral,0.901505708694458,0.08875490725040436,0.009739433415234089,0.901505708694458,0.07901547383517027
The company plans to spend the proceeds from the rights offering for strengthening its balance sheet .,neutral,17,positive,0.9000205397605896,0.9000205397605896,0.00928763672709465,0.09069181233644485,0.890732903033495
"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .",neutral,24,negative,0.9762943387031555,0.009007465094327927,0.9762943387031555,0.014698219485580921,-0.9672868736088276
"$RXII Tang really is toxic, they keep bringing the share price down. At least they could let it climb a little before dragging it down.",negative,25,negative,0.870526909828186,0.02017921209335327,0.870526909828186,0.10929382592439651,-0.8503476977348328
"The selling consortium includes funds managed by OKO Bank 's venture capital unit , Bio Fund Management and Finnish Industry Investment , a government-owned investment group .",neutral,27,neutral,0.9279002547264099,0.06196270510554314,0.010137071833014488,0.9279002547264099,0.05182563327252865
"Amer Sports divests an industrial site in Rumilly , France -  This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .",neutral,25,neutral,0.952194094657898,0.02309863455593586,0.024707263335585594,0.952194094657898,-0.0016086287796497345
"Metsa-Botnia will finance the payment of dividends , the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the Uruguay operations , and shares in Pohjolan Voima , and by utilising its existing financing facilities .",neutral,45,neutral,0.7403367161750793,0.25147342681884766,0.008189837448298931,0.7403367161750793,0.24328358937054873
"RT FITZSTOCK2004: $IYT http://stks.co/1NBF the Transports always lead  the way, and  they broke DT  line  1st, MACD cross,  bull  flag=",positive,20,neutral,0.6896061301231384,0.2909199595451355,0.01947392337024212,0.6896061301231384,0.2714460361748934
"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .",positive,16,positive,0.9525612592697144,0.9525612592697144,0.0279121994972229,0.019526567310094833,0.9246490597724915
The diesel margin has remained high .,positive,7,positive,0.9542320370674133,0.9542320370674133,0.018032589927315712,0.02773539163172245,0.9361994471400976
Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,negative,21,negative,0.9772153496742249,0.013961631804704666,0.9772153496742249,0.00882312748581171,-0.9632537178695202
"FTSE rallies off three-month low, boosted by StanChart, Sainsbury",positive,9,positive,0.5073146820068359,0.5073146820068359,0.4370656907558441,0.05561964958906174,0.07024899125099182
"The growth in the activeness of Talentum 's customers , which started at the end of 2009 , continued during the reporting period , the company stated .",positive,28,positive,0.9416771531105042,0.9416771531105042,0.01296920608729124,0.04535355791449547,0.9287079470232129
The maximum number of new shares to be offered is 22 million .,neutral,13,neutral,0.9532604217529297,0.03102630376815796,0.01571321114897728,0.9532604217529297,0.01531309261918068
"Marimekko makes all sorts of colorful little impulse buys `` umbrellas , baby bibs , change purses `` and they 're all for sale , the better to take advantage of shoppers who ca n't commit to furniture but want a piece of the action .",neutral,46,neutral,0.9223063588142395,0.04429369419813156,0.03339988738298416,0.9223063588142395,0.0108938068151474
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .",neutral,38,negative,0.9755157232284546,0.008912377990782261,0.9755157232284546,0.01557189878076315,-0.9666033452376723
"The sale , which will result in a gain of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .",positive,38,positive,0.896350085735321,0.896350085735321,0.0067105419002473354,0.09693937003612518,0.8896395438350737
"The guidance has been set at 90 basis points over mid-swaps , the report said .",neutral,16,neutral,0.9177512526512146,0.06424252688884735,0.018006211146712303,0.9177512526512146,0.04623631574213505
"Finnish drug distributor and wholesaler Oriola-KD Oyj said on October 11 , 2006 it named Anne Kariniemi vice president of its Logistics and Sourcing department as of January 15 , 2007 .",neutral,32,neutral,0.935488224029541,0.034550007432699203,0.0299617238342762,0.935488224029541,0.004588283598423004
"It's a bad idea to make 5 min predictions based on faith: RT @dandyduct $AAPL Sell signal hit at 584, it will go down for the next 5 min",negative,29,negative,0.9391834139823914,0.009055566973984241,0.9391834139823914,0.051760997623205185,-0.9301278470084071
The contracts comprise turnkey orders for RoRo systems for two RoRo-cruise vessels under construction for Viking Line and Tallink .,neutral,20,neutral,0.5104135274887085,0.477962464094162,0.011623945087194443,0.5104135274887085,0.46633851900696754
"$ENDP exit reversal .11 X 3K shares = $330 - now Long - not getting follow through, either side of price action",positive,22,neutral,0.852502703666687,0.04040474444627762,0.10709258168935776,0.852502703666687,-0.06668783724308014
ITV share price jumps on report of Comcast's NBCUniversal bidding to takeover ...,positive,13,negative,0.9157440066337585,0.02991734817624092,0.9157440066337585,0.05433860048651695,-0.8858266584575176
"ASPO Plc STOCK EXCHANGE ANNOUNCEMENT May 4 , 2006 at 10:00 a.m. An increase in the share capital of Aspo Plc totaling EUR 1,125.60 was registered today .",positive,28,positive,0.8694899678230286,0.8694899678230286,0.009960240684449673,0.12054978311061859,0.8595297271385789
The four-year contract between the bank and Ski Sport Finland will bring the bank 's advertisements to skiers helmets and caps .,neutral,22,neutral,0.677300751209259,0.3139956593513489,0.008703578263521194,0.677300751209259,0.3052920810878277
"According to Finnish Scanfil 's founder and chairman of the board , Jorma J. Takanen , the company has to look for growth abroad .",neutral,25,neutral,0.8765331506729126,0.06873799860477448,0.05472884699702263,0.8765331506729126,0.014009151607751846
"When new types of network elements are added to the network , the conversion file is updated by adding the information required for converting the message format of the new network element type to the format understood by the management system .",neutral,42,neutral,0.9506664872169495,0.024486474692821503,0.024847010150551796,0.9506664872169495,-0.0003605354577302933
"In the video above Marimekko 's design manager , Noora Niiininoski , explains that the brands are a natural fit for each other because they both have a timeless style .",neutral,31,neutral,0.6829354166984558,0.3068836033344269,0.010180945508182049,0.6829354166984558,0.29670265782624483
We have made long-term investments in developing the system 's implementation model .,neutral,13,positive,0.8363692760467529,0.8363692760467529,0.007914318703114986,0.1557164490222931,0.8284549573436379
"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services .",positive,34,positive,0.900046706199646,0.900046706199646,0.008546896278858185,0.0914064347743988,0.8914998099207878
$AAPL I am big OUT from this. seems its falling towards 530.. :(,negative,13,negative,0.9585214853286743,0.011338276788592339,0.9585214853286743,0.030140312388539314,-0.947183208540082
"The NTSB said investigators are set to conduct sight distance tests on July 18 , using trains similar to those involved in the accident .",neutral,25,neutral,0.9319594502449036,0.03770595043897629,0.030334603041410446,0.9319594502449036,0.007371347397565842
Finnish sports equipment maker Amer Sports Oyj ( HEL : AMEAS ) said today that its net loss narrowed to EUR 16.9 million ( USD 22.3 m ) in the second quarter of 2010 from EUR 23.2 million in the corresponding period a year earlier .,positive,46,positive,0.9357779026031494,0.9357779026031494,0.04184411093592644,0.022377926856279373,0.893933791667223
"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .",positive,16,negative,0.48543477058410645,0.4824351966381073,0.48543477058410645,0.03213002532720566,-0.0029995739459991455
"Outotec 's scope of delivery includes design , basic engineering and supply of proprietary equipment for a sinter plant with a grate area of 496 square meters .",neutral,28,neutral,0.9138575196266174,0.07755419611930847,0.008588319644331932,0.9138575196266174,0.06896587647497654
The contract will take effect in 2009 for a five or ten year period .,neutral,15,neutral,0.9356848001480103,0.04785308614373207,0.01646212488412857,0.9356848001480103,0.0313909612596035
"Simultaneously , his responsibility area is extended from legal affairs to cover also mergers and acquisitions .",neutral,17,neutral,0.8977899551391602,0.09089093655347824,0.011319137178361416,0.8977899551391602,0.07957179937511683
Peer Peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year .,neutral,19,negative,0.9749909043312073,0.008439227007329464,0.9749909043312073,0.01656993478536606,-0.9665516773238778
Three students from Universiti Sains Malaysia have won a study trip to Helsinki .,neutral,14,positive,0.8545441627502441,0.8545441627502441,0.01807592436671257,0.1273798793554306,0.8364682383835316
